pref_name,facility_name,n_specialists,match_status,match_method,coordinate_source,assignment_basis,care_setting,ref_facility_name,iryoken2_code,iryoken2_name,lon,lat,reason_code,contested
秋田県,杉山病院,1,unmatched,,,automatic,,,,,,,no_name_match,0
秋田県,白根病院,1,unmatched,,,automatic,,,,,,,no_name_match,0
秋田県,秋田厚生医療センター,1,matched,normalized_suffix,iryojoho_hospital,automatic,care,秋田県厚生農業協同組合連合会　秋田厚生医療センター,0504,秋田周辺,140.092936,39.767739,,0
秋田県,秋田大学,4,matched,crosswalk,iryojoho_hospital,university_hospital,care,秋田大学医学部附属病院,0504,秋田周辺,,,,0
秋田県,秋田赤十字病院,1,matched,normalized_exact,iryojoho_hospital,automatic,care,秋田赤十字病院,0504,秋田周辺,140.153046,39.686972,,0
秋田県,羽後長野駅前内科,1,matched,normalized_exact,iryojoho_clinic,automatic,care,羽後長野駅前内科,0506,大仙・仙北,140.538355,39.544799,,0
秋田県,藤原記念病院,1,matched,normalized_suffix,iryojoho_hospital,automatic,care,医療法人　敬徳会　藤原記念病院,0504,秋田周辺,139.996717,39.880449,,0
山形県,医療法人アイリス,1,unmatched,,,automatic,,,,,,,no_name_match,0
山形県,山形大学,1,matched,crosswalk,iryojoho_hospital,university_hospital,care,国立大学法人山形大学医学部附属病院,0601,村山,,,,0
山形県,山形市立病院 済生館,1,matched,normalized_exact,iryojoho_hospital,automatic,care,山形市立病院済生館,0601,村山,140.337471,38.252584,,0
山形県,山形県立中央病院,3,matched,normalized_exact,iryojoho_hospital,automatic,care,山形県立中央病院,0601,村山,140.34612,38.300115,,0
山形県,済生会山形済生病院,1,matched,normalized_exact,iryojoho_hospital,automatic,care,社会福祉法人恩賜財団済生会山形済生病院,0601,村山,140.334949,38.28513,,0
福島県,いわき市医療センター,1,matched,normalized_exact,iryojoho_hospital,automatic,care,いわき市医療センタ―,0707,いわき,140.867756,37.040881,,0
福島県,会津西病院,1,matched,normalized_suffix,iryojoho_hospital,automatic,care,医療法人　明精会　会津西病院,0708,会津・南会津,139.889706,37.472911,,0
福島県,医療法人 長沼クリニック,1,matched,normalized_exact,iryojoho_clinic,automatic,care,医療法人　長沼クリニック,0702,県中,140.214389,37.292433,,0
福島県,医療法人社団三愛会 池田記念病院,1,matched,normalized_exact,iryojoho_hospital,automatic,care,医療法人三愛会　池田記念病院,0702,県中,140.357983,37.305228,,0
福島県,医療法人英徳会 さかい小児科クリニック,1,matched,normalized_exact,iryojoho_clinic,automatic,care,医療法人　英徳会　さかい小児科クリニック,0702,県中,140.364964,37.425594,,0
福島県,坪井病院,1,unmatched,,,automatic,,,,,,,no_name_match,0
福島県,大原綜合病院,1,matched,normalized_suffix,iryojoho_hospital,automatic,care,一般財団法人大原記念財団　大原綜合病院,0701,県北,140.468453,37.753306,,0
福島県,太田西ノ内病院,1,matched,normalized_suffix,iryojoho_hospital,automatic,care,一般財団法人太田綜合病院附属太田西ノ内病院,0702,県中,140.366042,37.406567,,0
福島県,星総合病院,1,matched,normalized_exact,iryojoho_hospital,automatic,care,公益財団法人　星総合病院,0702,県中,140.393286,37.4018,,0
福島県,福島県立医科大学,6,matched,crosswalk,iryojoho_hospital,university_hospital,care,公立大学法人　福島県立医科大学附属病院,0701,県北,,,,0
福島県,福島県総合療育センター,1,matched,normalized_exact,iryojoho_hospital,automatic,care,福島県総合療育センター,0702,県中,140.346158,37.428936,,0
福島県,都小児科医院,1,matched,normalized_exact,iryojoho_clinic,automatic,care,都小児科医院,0701,県北,140.4419,37.761381,,0
茨城県,医療法人三真会 原田医院,1,unmatched,,,automatic,,,,,,,no_name_match,0
