muni_code,muni_name,area_code,area_name,pref_code,pref_name,mapping_source
27217,松原市,2705,南河内,27,大阪府,A38b_001
27218,大東市,2703,北河内,27,大阪府,A38b_001
27219,和泉市,2707,泉州,27,大阪府,A38b_001
27220,箕面市,2701,豊能,27,大阪府,A38b_001
27221,柏原市,2704,中河内,27,大阪府,A38b_001
27222,羽曳野市,2705,南河内,27,大阪府,A38b_001
27223,門真市,2703,北河内,27,大阪府,A38b_001
27224,摂津市,2702,三島,27,大阪府,A38b_001
27225,高石市,2707,泉州,27,大阪府,A38b_001
27226,藤井寺市,2705,南河内,27,大阪府,A38b_001
27227,東大阪市,2704,中河内,27,大阪府,A38b_001
27228,泉南市,2707,泉州,27,大阪府,A38b_001
27229,四條畷市,2703,北河内,27,大阪府,A38b_001
27230,交野市,2703,北河内,27,大阪府,A38b_001
27231,大阪狭山市,2705,南河内,27,大阪府,A38b_001
27232,阪南市,2707,泉州,27,大阪府,A38b_001
27301,島本町,2702,三島,27,大阪府,A38b_001
27321,豊能町,2701,豊能,27,大阪府,A38b_001
27322,能勢町,2701,豊能,27,大阪府,A38b_001
27341,忠岡町,2707,泉州,27,大阪府,A38b_001
27361,熊取町,2707,泉州,27,大阪府,A38b_001
27362,田尻町,2707,泉州,27,大阪府,A38b_001
27366,岬町,2707,泉州,27,大阪府,A38b_001
27381,太子町,2705,南河内,27,大阪府,A38b_001
27382,河南町,2705,南河内,27,大阪府,A38b_001
27383,千早赤阪村,2705,南河内,27,大阪府,A38b_001
28101,神戸市東灘区,2801,神戸,28,兵庫県,A38b_001
28102,神戸市灘区,2801,神戸,28,兵庫県,A38b_001
28105,神戸市兵庫区,2801,神戸,28,兵庫県,A38b_001
28106,神戸市長田区,2801,神戸,28,兵庫県,A38b_001
28107,神戸市須磨区,2801,神戸,28,兵庫県,A38b_001
28108,神戸市垂水区,2801,神戸,28,兵庫県,A38b_001
28109,神戸市北区,2801,神戸,28,兵庫県,A38b_001
28110,神戸市中央区,2801,神戸,28,兵庫県,A38b_001
28111,神戸市西区,2801,神戸,28,兵庫県,A38b_001
28201,姫路市,2812,播磨姫路,28,兵庫県,A38b_001
28202,尼崎市,2811,阪神,28,兵庫県,A38b_001
28203,明石市,2804,東播磨,28,兵庫県,A38b_001
28204,西宮市,2811,阪神,28,兵庫県,A38b_001
28205,洲本市,2810,淡路,28,兵庫県,A38b_001
28206,芦屋市,2811,阪神,28,兵庫県,A38b_001
28207,伊丹市,2811,阪神,28,兵庫県,A38b_001
28208,相生市,2812,播磨姫路,28,兵庫県,A38b_001
28209,豊岡市,2808,但馬,28,兵庫県,A38b_001
28210,加古川市,2804,東播磨,28,兵庫県,A38b_001
28212,赤穂市,2812,播磨姫路,28,兵庫県,A38b_001
28213,西脇市,2805,北播磨,28,兵庫県,A38b_001
28214,宝塚市,2811,阪神,28,兵庫県,A38b_001
28215,三木市,2805,北播磨,28,兵庫県,A38b_001
28216,高砂市,2804,東播磨,28,兵庫県,A38b_001
28217,川西市,2811,阪神,28,兵庫県,A38b_001
28218,小野市,2805,北播磨,28,兵庫県,A38b_001
28219,三田市,2811,阪神,28,兵庫県,A38b_001
28220,加西市,2805,北播磨,28,兵庫県,A38b_001
28221,丹波篠山市,2809,丹波,28,兵庫県,A38b_001
28222,養父市,2808,但馬,28,兵庫県,A38b_001
28223,丹波市,2809,丹波,28,兵庫県,A38b_001
28224,南あわじ市,2810,淡路,28,兵庫県,A38b_001
28225,朝来市,2808,但馬,28,兵庫県,A38b_001
28226,淡路市,2810,淡路,28,兵庫県,A38b_001
28227,宍粟市,2812,播磨姫路,28,兵庫県,A38b_001
28228,加東市,2805,北播磨,28,兵庫県,A38b_001
28229,たつの市,2812,播磨姫路,28,兵庫県,A38b_001
28301,猪名川町,2811,阪神,28,兵庫県,A38b_001
28365,多可町,2805,北播磨,28,兵庫県,A38b_001
28381,稲美町,2804,東播磨,28,兵庫県,A38b_001
28382,播磨町,2804,東播磨,28,兵庫県,A38b_001
28442,市川町,2812,播磨姫路,28,兵庫県,A38b_001
28443,福崎町,2812,播磨姫路,28,兵庫県,A38b_001
28446,神河町,2812,播磨姫路,28,兵庫県,A38b_001
28464,太子町,2812,播磨姫路,28,兵庫県,A38b_001
28481,上郡町,2812,播磨姫路,28,兵庫県,A38b_001
28501,佐用町,2812,播磨姫路,28,兵庫県,A38b_001
28585,香美町,2808,但馬,28,兵庫県,A38b_001
28586,新温泉町,2808,但馬,28,兵庫県,A38b_001
29201,奈良市,2901,奈良,29,奈良県,A38b_001
29202,大和高田市,2904,中和,29,奈良県,A38b_001
29203,大和郡山市,2903,西和,29,奈良県,A38b_001
29204,天理市,2902,東和,29,奈良県,A38b_001
29205,橿原市,2904,中和,29,奈良県,A38b_001
29206,桜井市,2902,東和,29,奈良県,A38b_001
29207,五條市,2905,南和,29,奈良県,A38b_001
29208,御所市,2904,中和,29,奈良県,A38b_001
29209,生駒市,2903,西和,29,奈良県,A38b_001
29210,香芝市,2904,中和,29,奈良県,A38b_001
29211,葛城市,2904,中和,29,奈良県,A38b_001
29212,宇陀市,2902,東和,29,奈良県,A38b_001
29322,山添村,2902,東和,29,奈良県,A38b_001
29342,平群町,2903,西和,29,奈良県,A38b_001
29343,三郷町,2903,西和,29,奈良県,A38b_001
29344,斑鳩町,2903,西和,29,奈良県,A38b_001
29345,安堵町,2903,西和,29,奈良県,A38b_001
29361,川西町,2902,東和,29,奈良県,A38b_001
29362,三宅町,2902,東和,29,奈良県,A38b_001
29363,田原本町,2902,東和,29,奈良県,A38b_001
29385,曽爾村,2902,東和,29,奈良県,A38b_001
29386,御杖村,2902,東和,29,奈良県,A38b_001
29401,高取町,2904,中和,29,奈良県,A38b_001
29402,明日香村,2904,中和,29,奈良県,A38b_001
29424,上牧町,2903,西和,29,奈良県,A38b_001
29425,王寺町,2903,西和,29,奈良県,A38b_001
29426,広陵町,2904,中和,29,奈良県,A38b_001
29427,河合町,2903,西和,29,奈良県,A38b_001
29441,吉野町,2905,南和,29,奈良県,A38b_001
29442,大淀町,2905,南和,29,奈良県,A38b_001
29443,下市町,2905,南和,29,奈良県,A38b_001
29444,黒滝村,2905,南和,29,奈良県,A38b_001
29446,天川村,2905,南和,29,奈良県,A38b_001
29447,野迫川村,2905,南和,29,奈良県,A38b_001
29449,十津川村,2905,南和,29,奈良県,A38b_001
29450,下北山村,2905,南和,29,奈良県,A38b_001
29451,上北山村,2905,南和,29,奈良県,A38b_001
29452,川上村,2905,南和,29,奈良県,A38b_001
29453,東吉野村,2905,南和,29,奈良県,A38b_001
30201,和歌山市,3001,和歌山,30,和歌山県,A38b_001
30202,海南市,3001,和歌山,30,和歌山県,A38b_001
30203,橋本市,3003,橋本,30,和歌山県,A38b_001
30204,有田市,3004,有田,30,和歌山県,A38b_001
30205,御坊市,3005,御坊,30,和歌山県,A38b_001
30206,田辺市,3006,田辺,30,和歌山県,A38b_001
30207,新宮市,3007,新宮,30,和歌山県,A38b_001
30208,紀の川市,3002,那賀,30,和歌山県,A38b_001
30209,岩出市,3002,那賀,30,和歌山県,A38b_001
30304,紀美野町,3001,和歌山,30,和歌山県,A38b_001
30341,かつらぎ町,3003,橋本,30,和歌山県,A38b_001
30343,九度山町,3003,橋本,30,和歌山県,A38b_001
30344,高野町,3003,橋本,30,和歌山県,A38b_001
30361,湯浅町,3004,有田,30,和歌山県,A38b_001
30362,広川町,3004,有田,30,和歌山県,A38b_001
30366,有田川町,3004,有田,30,和歌山県,A38b_001
30381,美浜町,3005,御坊,30,和歌山県,A38b_001
30382,日高町,3005,御坊,30,和歌山県,A38b_001
30383,由良町,3005,御坊,30,和歌山県,A38b_001
30390,印南町,3005,御坊,30,和歌山県,A38b_001
30391,みなべ町,3006,田辺,30,和歌山県,A38b_001
30392,日高川町,3005,御坊,30,和歌山県,A38b_001
30401,白浜町,3006,田辺,30,和歌山県,A38b_001
30404,上富田町,3006,田辺,30,和歌山県,A38b_001
30406,すさみ町,3006,田辺,30,和歌山県,A38b_001
30421,那智勝浦町,3007,新宮,30,和歌山県,A38b_001
30422,太地町,3007,新宮,30,和歌山県,A38b_001
30424,古座川町,3007,新宮,30,和歌山県,A38b_001
30427,北山村,3007,新宮,30,和歌山県,A38b_001
30428,串本町,3007,新宮,30,和歌山県,A38b_001
31201,鳥取市,3101,東部,31,鳥取県,A38b_001
31202,米子市,3103,西部,31,鳥取県,A38b_001
31203,倉吉市,3102,中部,31,鳥取県,A38b_001
31204,境港市,3103,西部,31,鳥取県,A38b_001
31302,岩美町,3101,東部,31,鳥取県,A38b_001
31325,若桜町,3101,東部,31,鳥取県,A38b_001
31328,智頭町,3101,東部,31,鳥取県,A38b_001
31329,八頭町,3101,東部,31,鳥取県,A38b_001
31364,三朝町,3102,中部,31,鳥取県,A38b_001
31370,湯梨浜町,3102,中部,31,鳥取県,A38b_001
31371,琴浦町,3102,中部,31,鳥取県,A38b_001
31372,北栄町,3102,中部,31,鳥取県,A38b_001
31384,日吉津村,3103,西部,31,鳥取県,A38b_001
31386,大山町,3103,西部,31,鳥取県,A38b_001
31389,南部町,3103,西部,31,鳥取県,A38b_001
31390,伯耆町,3103,西部,31,鳥取県,A38b_001
31401,日南町,3103,西部,31,鳥取県,A38b_001
31402,日野町,3103,西部,31,鳥取県,A38b_001
31403,江府町,3103,西部,31,鳥取県,A38b_001
32201,松江市,3201,松江,32,島根県,A38b_001
32202,浜田市,3205,浜田,32,島根県,A38b_001
32203,出雲市,3203,出雲,32,島根県,A38b_001
32204,益田市,3206,益田,32,島根県,A38b_001
32205,大田市,3204,大田,32,島根県,A38b_001
32206,安来市,3201,松江,32,島根県,A38b_001
32207,江津市,3205,浜田,32,島根県,A38b_001
32209,雲南市,3202,雲南,32,島根県,A38b_001
32343,奥出雲町,3202,雲南,32,島根県,A38b_001
32386,飯南町,3202,雲南,32,島根県,A38b_001
32441,川本町,3204,大田,32,島根県,A38b_001
32448,美郷町,3204,大田,32,島根県,A38b_001
32449,邑南町,3204,大田,32,島根県,A38b_001
32501,津和野町,3206,益田,32,島根県,A38b_001
32505,吉賀町,3206,益田,32,島根県,A38b_001
32525,海士町,3207,隠岐,32,島根県,A38b_001
32526,西ノ島町,3207,隠岐,32,島根県,A38b_001
32527,知夫村,3207,隠岐,32,島根県,A38b_001
32528,隠岐の島町,3207,隠岐,32,島根県,A38b_001
33101,岡山市北区,3301,県南東部,33,岡山県,A38b_001
33102,岡山市中区,3301,県南東部,33,岡山県,A38b_001
33103,岡山市東区,3301,県南東部,33,岡山県,A38b_001
33104,岡山市南区,3301,県南東部,33,岡山県,A38b_001
33202,倉敷市,3302,県南西部,33,岡山県,A38b_001
33203,津山市,3305,津山・英田,33,岡山県,A38b_001
33204,玉野市,3301,県南東部,33,岡山県,A38b_001
33205,笠岡市,3302,県南西部,33,岡山県,A38b_001
33207,井原市,3302,県南西部,33,岡山県,A38b_001
33208,総社市,3302,県南西部,33,岡山県,A38b_001
33209,高梁市,3303,高梁・新見,33,岡山県,A38b_001
33210,新見市,3303,高梁・新見,33,岡山県,A38b_001
33211,備前市,3301,県南東部,33,岡山県,A38b_001
33212,瀬戸内市,3301,県南東部,33,岡山県,A38b_001
33213,赤磐市,3301,県南東部,33,岡山県,A38b_001
33214,真庭市,3304,真庭,33,岡山県,A38b_001
33215,美作市,3305,津山・英田,33,岡山県,A38b_001
33216,浅口市,3302,県南西部,33,岡山県,A38b_001
33346,和気町,3301,県南東部,33,岡山県,A38b_001
33423,早島町,3302,県南西部,33,岡山県,A38b_001
33445,里庄町,3302,県南西部,33,岡山県,A38b_001
33461,矢掛町,3302,県南西部,33,岡山県,A38b_001
33586,新庄村,3304,真庭,33,岡山県,A38b_001
33606,鏡野町,3305,津山・英田,33,岡山県,A38b_001
33622,勝央町,3305,津山・英田,33,岡山県,A38b_001
33623,奈義町,3305,津山・英田,33,岡山県,A38b_001
33643,西粟倉村,3305,津山・英田,33,岡山県,A38b_001
33663,久米南町,3305,津山・英田,33,岡山県,A38b_001
33666,美咲町,3305,津山・英田,33,岡山県,A38b_001
33681,吉備中央町,3301,県南東部,33,岡山県,A38b_001
34101,広島市中区,3401,広島,34,広島県,A38b_001
34102,広島市東区,3401,広島,34,広島県,A38b_001
34103,広島市南区,3401,広島,34,広島県,A38b_001
34104,広島市西区,3401,広島,34,広島県,A38b_001
34105,広島市安佐南区,3401,広島,34,広島県,A38b_001
34106,広島市安佐北区,3401,広島,34,広島県,A38b_001
34107,広島市安芸区,3401,広島,34,広島県,A38b_001
34108,広島市佐伯区,3401,広島,34,広島県,A38b_001
34202,呉市,3403,呉,34,広島県,A38b_001
34203,竹原市,3404,広島中央,34,広島県,A38b_001
34204,三原市,3405,尾三,34,広島県,A38b_001
34205,尾道市,3405,尾三,34,広島県,A38b_001
34207,福山市,3406,福山・府中,34,広島県,A38b_001
34208,府中市,3406,福山・府中,34,広島県,A38b_001
34209,三次市,3407,備北,34,広島県,A38b_001
34210,庄原市,3407,備北,34,広島県,A38b_001
34211,大竹市,3402,広島西,34,広島県,A38b_001
34212,東広島市,3404,広島中央,34,広島県,A38b_001
34213,廿日市市,3402,広島西,34,広島県,A38b_001
34214,安芸高田市,3401,広島,34,広島県,A38b_001
34215,江田島市,3403,呉,34,広島県,A38b_001
34302,府中町,3401,広島,34,広島県,A38b_001
34304,海田町,3401,広島,34,広島県,A38b_001
34307,熊野町,3401,広島,34,広島県,A38b_001
34309,坂町,3401,広島,34,広島県,A38b_001
34368,安芸太田町,3401,広島,34,広島県,A38b_001
34369,北広島町,3401,広島,34,広島県,A38b_001
34431,大崎上島町,3404,広島中央,34,広島県,A38b_001
34462,世羅町,3405,尾三,34,広島県,A38b_001
34545,神石高原町,3406,福山・府中,34,広島県,A38b_001
35201,下関市,3506,下関,35,山口県,A38b_001
35202,宇部市,3505,宇部・小野田,35,山口県,A38b_001
35203,山口市,3504,山口・防府,35,山口県,A38b_001
35204,萩市,3508,萩,35,山口県,A38b_001
35206,防府市,3504,山口・防府,35,山口県,A38b_001
35207,下松市,3503,周南,35,山口県,A38b_001
35208,岩国市,3501,岩国,35,山口県,A38b_001
35210,光市,3503,周南,35,山口県,A38b_001
35211,長門市,3507,長門,35,山口県,A38b_001
35212,柳井市,3502,柳井,35,山口県,A38b_001
35213,美祢市,3505,宇部・小野田,35,山口県,A38b_001
35215,周南市,3503,周南,35,山口県,A38b_001
35216,山陽小野田市,3505,宇部・小野田,35,山口県,A38b_001
35305,周防大島町,3502,柳井,35,山口県,A38b_001
35321,和木町,3501,岩国,35,山口県,A38b_001
35341,上関町,3502,柳井,35,山口県,A38b_001
35343,田布施町,3502,柳井,35,山口県,A38b_001
35344,平生町,3502,柳井,35,山口県,A38b_001
35502,阿武町,3508,萩,35,山口県,A38b_001
36201,徳島市,3601,東部,36,徳島県,A38b_001
36202,鳴門市,3601,東部,36,徳島県,A38b_001
36203,小松島市,3603,南部,36,徳島県,A38b_001
36204,阿南市,3603,南部,36,徳島県,A38b_001
36205,吉野川市,3601,東部,36,徳島県,A38b_001
36206,阿波市,3601,東部,36,徳島県,A38b_001
36207,美馬市,3605,西部,36,徳島県,A38b_001
36208,三好市,3605,西部,36,徳島県,A38b_001
36301,勝浦町,3603,南部,36,徳島県,A38b_001
36302,上勝町,3603,南部,36,徳島県,A38b_001
36321,佐那河内村,3601,東部,36,徳島県,A38b_001
36341,石井町,3601,東部,36,徳島県,A38b_001
36342,神山町,3601,東部,36,徳島県,A38b_001
36368,那賀町,3603,南部,36,徳島県,A38b_001
36383,牟岐町,3603,南部,36,徳島県,A38b_001
36387,美波町,3603,南部,36,徳島県,A38b_001
36388,海陽町,3603,南部,36,徳島県,A38b_001
36401,松茂町,3601,東部,36,徳島県,A38b_001
36402,北島町,3601,東部,36,徳島県,A38b_001
36403,藍住町,3601,東部,36,徳島県,A38b_001
36404,板野町,3601,東部,36,徳島県,A38b_001
36405,上板町,3601,東部,36,徳島県,A38b_001
36468,つるぎ町,3605,西部,36,徳島県,A38b_001
36489,東みよし町,3605,西部,36,徳島県,A38b_001
37201,高松市,3706,東部,37,香川県,A38b_001
37202,丸亀市,3707,西部,37,香川県,A38b_001
37203,坂出市,3707,西部,37,香川県,A38b_001
37204,善通寺市,3707,西部,37,香川県,A38b_001
37205,観音寺市,3707,西部,37,香川県,A38b_001
37206,さぬき市,3706,東部,37,香川県,A38b_001
37207,東かがわ市,3706,東部,37,香川県,A38b_001
37208,三豊市,3707,西部,37,香川県,A38b_001
37322,土庄町,3702,小豆,37,香川県,A38b_001
37324,小豆島町,3702,小豆,37,香川県,A38b_001
37341,三木町,3706,東部,37,香川県,A38b_001
37364,直島町,3706,東部,37,香川県,A38b_001
37386,宇多津町,3707,西部,37,香川県,A38b_001
37387,綾川町,3707,西部,37,香川県,A38b_001
37403,琴平町,3707,西部,37,香川県,A38b_001
37404,多度津町,3707,西部,37,香川県,A38b_001
37406,まんのう町,3707,西部,37,香川県,A38b_001
38201,松山市,3804,松山,38,愛媛県,A38b_001
38202,今治市,3803,今治,38,愛媛県,A38b_001
38203,宇和島市,3806,宇和島,38,愛媛県,A38b_001
38204,八幡浜市,3805,八幡浜・大洲,38,愛媛県,A38b_001
38205,新居浜市,3802,新居浜・西条,38,愛媛県,A38b_001
38206,西条市,3802,新居浜・西条,38,愛媛県,A38b_001
38207,大洲市,3805,八幡浜・大洲,38,愛媛県,A38b_001
38210,伊予市,3804,松山,38,愛媛県,A38b_001
38213,四国中央市,3801,宇摩,38,愛媛県,A38b_001
38214,西予市,3805,八幡浜・大洲,38,愛媛県,A38b_001
38215,東温市,3804,松山,38,愛媛県,A38b_001
38356,上島町,3803,今治,38,愛媛県,A38b_001
38386,久万高原町,3804,松山,38,愛媛県,A38b_001
38401,松前町,3804,松山,38,愛媛県,A38b_001
38402,砥部町,3804,松山,38,愛媛県,A38b_001
38422,内子町,3805,八幡浜・大洲,38,愛媛県,A38b_001
38442,伊方町,3805,八幡浜・大洲,38,愛媛県,A38b_001
38484,松野町,3806,宇和島,38,愛媛県,A38b_001
38488,鬼北町,3806,宇和島,38,愛媛県,A38b_001
38506,愛南町,3806,宇和島,38,愛媛県,A38b_001
39201,高知市,3902,中央,39,高知県,A38b_001
39202,室戸市,3901,安芸,39,高知県,A38b_001
39203,安芸市,3901,安芸,39,高知県,A38b_001
39204,南国市,3902,中央,39,高知県,A38b_001
39205,土佐市,3902,中央,39,高知県,A38b_001
39206,須崎市,3903,高幡,39,高知県,A38b_001
39208,宿毛市,3904,幡多,39,高知県,A38b_001
39209,土佐清水市,3904,幡多,39,高知県,A38b_001
39210,四万十市,3904,幡多,39,高知県,A38b_001
39211,香南市,3902,中央,39,高知県,A38b_001
39212,香美市,3902,中央,39,高知県,A38b_001
39301,東洋町,3901,安芸,39,高知県,A38b_001
39302,奈半利町,3901,安芸,39,高知県,A38b_001
39303,田野町,3901,安芸,39,高知県,A38b_001
39304,安田町,3901,安芸,39,高知県,A38b_001
39305,北川村,3901,安芸,39,高知県,A38b_001
39306,馬路村,3901,安芸,39,高知県,A38b_001
39307,芸西村,3901,安芸,39,高知県,A38b_001
39341,本山町,3902,中央,39,高知県,A38b_001
39344,大豊町,3902,中央,39,高知県,A38b_001
39363,土佐町,3902,中央,39,高知県,A38b_001
39364,大川村,3902,中央,39,高知県,A38b_001
39386,いの町,3902,中央,39,高知県,A38b_001
39387,仁淀川町,3902,中央,39,高知県,A38b_001
39401,中土佐町,3903,高幡,39,高知県,A38b_001
39402,佐川町,3902,中央,39,高知県,A38b_001
39403,越知町,3902,中央,39,高知県,A38b_001
39405,檮原町,3903,高幡,39,高知県,A38b_001
39410,日高村,3902,中央,39,高知県,A38b_001
39411,津野町,3903,高幡,39,高知県,A38b_001
39412,四万十町,3903,高幡,39,高知県,A38b_001
39424,大月町,3904,幡多,39,高知県,A38b_001
39427,三原村,3904,幡多,39,高知県,A38b_001
39428,黒潮町,3904,幡多,39,高知県,A38b_001
40101,北九州市門司区,4012,北九州,40,福岡県,A38b_001
40103,北九州市若松区,4012,北九州,40,福岡県,A38b_001
40105,北九州市戸畑区,4012,北九州,40,福岡県,A38b_001
40106,北九州市小倉北区,4012,北九州,40,福岡県,A38b_001
40107,北九州市小倉南区,4012,北九州,40,福岡県,A38b_001
40108,北九州市八幡東区,4012,北九州,40,福岡県,A38b_001
40109,北九州市八幡西区,4012,北九州,40,福岡県,A38b_001
40131,福岡市東区,4001,福岡・糸島,40,福岡県,A38b_001
40132,福岡市博多区,4001,福岡・糸島,40,福岡県,A38b_001
40133,福岡市中央区,4001,福岡・糸島,40,福岡県,A38b_001
40134,福岡市南区,4001,福岡・糸島,40,福岡県,A38b_001
40135,福岡市西区,4001,福岡・糸島,40,福岡県,A38b_001
40136,福岡市城南区,4001,福岡・糸島,40,福岡県,A38b_001
40137,福岡市早良区,4001,福岡・糸島,40,福岡県,A38b_001
40202,大牟田市,4008,有明,40,福岡県,A38b_001
40203,久留米市,4006,久留米,40,福岡県,A38b_001
40204,直方市,4010,直方・鞍手,40,福岡県,A38b_001
40205,飯塚市,4009,飯塚,40,福岡県,A38b_001
40206,田川市,4011,田川,40,福岡県,A38b_001
40207,柳川市,4008,有明,40,福岡県,A38b_001
40210,八女市,4007,八女・筑後,40,福岡県,A38b_001
40211,筑後市,4007,八女・筑後,40,福岡県,A38b_001
40212,大川市,4006,久留米,40,福岡県,A38b_001
40213,行橋市,4013,京築,40,福岡県,A38b_001
40214,豊前市,4013,京築,40,福岡県,A38b_001
40215,中間市,4012,北九州,40,福岡県,A38b_001
40216,小郡市,4006,久留米,40,福岡県,A38b_001
40217,筑紫野市,4004,筑紫,40,福岡県,A38b_001
40218,春日市,4004,筑紫,40,福岡県,A38b_001
40219,大野城市,4004,筑紫,40,福岡県,A38b_001
40220,宗像市,4003,宗像,40,福岡県,A38b_001
40221,太宰府市,4004,筑紫,40,福岡県,A38b_001
40223,古賀市,4002,粕屋,40,福岡県,A38b_001
40224,福津市,4003,宗像,40,福岡県,A38b_001
40225,うきは市,4006,久留米,40,福岡県,A38b_001
40226,宮若市,4010,直方・鞍手,40,福岡県,A38b_001
40227,嘉麻市,4009,飯塚,40,福岡県,A38b_001
40228,朝倉市,4005,朝倉,40,福岡県,A38b_001
40229,みやま市,4008,有明,40,福岡県,A38b_001
40230,糸島市,4001,福岡・糸島,40,福岡県,A38b_001
40231,那珂川市,4004,筑紫,40,福岡県,A38b_001
40341,宇美町,4002,粕屋,40,福岡県,A38b_001
40342,篠栗町,4002,粕屋,40,福岡県,A38b_001
40343,志免町,4002,粕屋,40,福岡県,A38b_001
40344,須恵町,4002,粕屋,40,福岡県,A38b_001
40345,新宮町,4002,粕屋,40,福岡県,A38b_001
40348,久山町,4002,粕屋,40,福岡県,A38b_001
40349,粕屋町,4002,粕屋,40,福岡県,A38b_001
40381,芦屋町,4012,北九州,40,福岡県,A38b_001
40382,水巻町,4012,北九州,40,福岡県,A38b_001
40383,岡垣町,4012,北九州,40,福岡県,A38b_001
40384,遠賀町,4012,北九州,40,福岡県,A38b_001
40401,小竹町,4010,直方・鞍手,40,福岡県,A38b_001
40402,鞍手町,4010,直方・鞍手,40,福岡県,A38b_001
40421,桂川町,4009,飯塚,40,福岡県,A38b_001
40447,筑前町,4005,朝倉,40,福岡県,A38b_001
40448,東峰村,4005,朝倉,40,福岡県,A38b_001
40503,大刀洗町,4006,久留米,40,福岡県,A38b_001
40522,大木町,4006,久留米,40,福岡県,A38b_001
40544,広川町,4007,八女・筑後,40,福岡県,A38b_001
40601,香春町,4011,田川,40,福岡県,A38b_001
40602,添田町,4011,田川,40,福岡県,A38b_001
40604,糸田町,4011,田川,40,福岡県,A38b_001
40605,川崎町,4011,田川,40,福岡県,A38b_001
40608,大任町,4011,田川,40,福岡県,A38b_001
40609,赤村,4011,田川,40,福岡県,A38b_001
40610,福智町,4011,田川,40,福岡県,A38b_001
40621,苅田町,4013,京築,40,福岡県,A38b_001
40625,みやこ町,4013,京築,40,福岡県,A38b_001
40642,吉富町,4013,京築,40,福岡県,A38b_001
40646,上毛町,4013,京築,40,福岡県,A38b_001
40647,築上町,4013,京築,40,福岡県,A38b_001
41201,佐賀市,4101,中部,41,佐賀県,A38b_001
41202,唐津市,4103,北部,41,佐賀県,A38b_001
41203,鳥栖市,4102,東部,41,佐賀県,A38b_001
41204,多久市,4101,中部,41,佐賀県,A38b_001
41205,伊万里市,4104,西部,41,佐賀県,A38b_001
41206,武雄市,4105,南部,41,佐賀県,A38b_001
41207,鹿島市,4105,南部,41,佐賀県,A38b_001
41208,小城市,4101,中部,41,佐賀県,A38b_001
41209,嬉野市,4105,南部,41,佐賀県,A38b_001
41210,神埼市,4101,中部,41,佐賀県,A38b_001
41327,吉野ヶ里町,4101,中部,41,佐賀県,A38b_001
41341,基山町,4102,東部,41,佐賀県,A38b_001
41345,上峰町,4102,東部,41,佐賀県,A38b_001
41346,みやき町,4102,東部,41,佐賀県,A38b_001
41387,玄海町,4103,北部,41,佐賀県,A38b_001
41401,有田町,4104,西部,41,佐賀県,A38b_001
41423,大町町,4105,南部,41,佐賀県,A38b_001
41424,江北町,4105,南部,41,佐賀県,A38b_001
41425,白石町,4105,南部,41,佐賀県,A38b_001
41441,太良町,4105,南部,41,佐賀県,A38b_001
42201,長崎市,4201,長崎,42,長崎県,A38b_001
42202,佐世保市,4202,佐世保県北,42,長崎県,A38b_001
42203,島原市,4204,県南,42,長崎県,A38b_001
42204,諫早市,4203,県央,42,長崎県,A38b_001
42205,大村市,4203,県央,42,長崎県,A38b_001
42207,平戸市,4202,佐世保県北,42,長崎県,A38b_001
42208,松浦市,4202,佐世保県北,42,長崎県,A38b_001
42209,対馬市,4209,対馬,42,長崎県,A38b_001
42210,壱岐市,4208,壱岐,42,長崎県,A38b_001
42211,五島市,4206,五島,42,長崎県,A38b_001
42212,西海市,4201,長崎,42,長崎県,A38b_001
42213,雲仙市,4204,県南,42,長崎県,A38b_001
42214,南島原市,4204,県南,42,長崎県,A38b_001
42307,長与町,4201,長崎,42,長崎県,A38b_001
42308,時津町,4201,長崎,42,長崎県,A38b_001
42321,東彼杵町,4203,県央,42,長崎県,A38b_001
42322,川棚町,4203,県央,42,長崎県,A38b_001
42323,波佐見町,4203,県央,42,長崎県,A38b_001
42383,小値賀町,4207,上五島,42,長崎県,A38b_001
42391,佐々町,4202,佐世保県北,42,長崎県,A38b_001
42411,新上五島町,4207,上五島,42,長崎県,A38b_001
43101,熊本市中央区,4312,熊本・上益城,43,熊本県,A38b_001
43102,熊本市東区,4312,熊本・上益城,43,熊本県,A38b_001
43103,熊本市西区,4312,熊本・上益城,43,熊本県,A38b_001
43104,熊本市南区,4312,熊本・上益城,43,熊本県,A38b_001
43105,熊本市北区,4312,熊本・上益城,43,熊本県,A38b_001
43202,八代市,4308,八代,43,熊本県,A38b_001
43203,人吉市,4310,球磨,43,熊本県,A38b_001
43204,荒尾市,4303,有明,43,熊本県,A38b_001
43205,水俣市,4309,芦北,43,熊本県,A38b_001
43206,玉名市,4303,有明,43,熊本県,A38b_001
43208,山鹿市,4304,鹿本,43,熊本県,A38b_001
43210,菊池市,4305,菊池,43,熊本県,A38b_001
43211,宇土市,4302,宇城,43,熊本県,A38b_001
43212,上天草市,4311,天草,43,熊本県,A38b_001
43213,宇城市,4302,宇城,43,熊本県,A38b_001
43214,阿蘇市,4306,阿蘇,43,熊本県,A38b_001
43215,天草市,4311,天草,43,熊本県,A38b_001
43216,合志市,4305,菊池,43,熊本県,A38b_001
43348,美里町,4302,宇城,43,熊本県,A38b_001
43364,玉東町,4303,有明,43,熊本県,A38b_001
43367,南関町,4303,有明,43,熊本県,A38b_001
43368,長洲町,4303,有明,43,熊本県,A38b_001
